"wavelength","hs_wt_ox","hs_wt_red","hs_mut_ox","hs_mut_red","hs_dsred_ox","hs_dsred_red"
473.9881592,0.03647788614,0.0298272036,0.04609654099,0.0372418724,0.0545816198,0.03933925182
473.4928284,0.03673988208,0.02975104563,0.0461277701,0.03744555265,0.05472330004,0.03937187046
472.9974365,0.03680225834,0.02986177802,0.04636161029,0.03748598695,0.05477450788,0.03906472027
472.5020752,0.03700023517,0.02978223376,0.04644949734,0.03741420433,0.05490829051,0.03887981549
472.0065918,0.03701909259,0.02979315631,0.04669091851,0.0373749882,0.05488126725,0.03863349929
471.5111389,0.03727515414,0.02973854356,0.04674268886,0.03738048673,0.05510517582,0.03856919333
471.0155334,0.03749990091,0.0297680106,0.0471935235,0.03748655319,0.05520334095,0.03850248829
470.4818115,0.03748257458,0.02979714796,0.04710834473,0.03745763004,0.05539350584,0.03823835403
469.9861755,0.03785881773,0.03001750261,0.04766438901,0.03767510131,0.05574780703,0.03829198331
469.4904785,0.03796550632,0.03005963936,0.04767296836,0.0376291424,0.05581941828,0.03813204914
468.994751,0.03820997104,0.02999276109,0.04810374603,0.03763631359,0.05606625229,0.0380846262
468.4989014,0.03817297146,0.02990273573,0.04804053903,0.03761017323,0.05601150542,0.03792279214
468.0031128,0.0385635905,0.030089017,0.04850042239,0.03783385083,0.05648415908,0.03791064769
467.5071716,0.03884354979,0.03019800596,0.0485717766,0.03786325082,0.05662471801,0.03760715201
467.0112915,0.03912910074,0.03023977205,0.04892906919,0.03785263002,0.05697335303,0.03772829473
466.5152588,0.0395007357,0.03036362119,0.04947796091,0.03800135851,0.05743999407,0.03762866184
465.9811096,0.03965368494,0.03033658303,0.04965429008,0.03812908009,0.05756124109,0.03763591871
465.4849854,0.04000916332,0.03040773608,0.05007722229,0.03814541548,0.05800913647,0.03743861243
464.9889221,0.04019426554,0.03063048236,0.05017190427,0.03824001923,0.05829407647,0.03746832535
464.4926758,0.04061703384,0.03058712371,0.05071824044,0.03851431236,0.05887494981,0.03752668202
463.99646,0.04088398814,0.03059767745,0.05101715401,0.03839117289,0.0591286011,0.03741648793
463.5001831,0.04103768244,0.03064381517,0.05132810026,0.03836761415,0.05947607383,0.03737512976
463.0038757,0.041603636,0.03099185228,0.05193575472,0.03876500204,0.06001555175,0.03746713698
462.5074463,0.04191036522,0.03089328296,0.05215035379,0.0388225168,0.06052174792,0.03756410629
462.0111389,0.04220701009,0.03100869991,0.05263767019,0.03899431601,0.06084145233,0.03747018427
461.5146179,0.04268894345,0.03102780133,0.05314507708,0.03907769173,0.0614525266,0.03765641153
461.0181274,0.04305314645,0.03101150878,0.05354553834,0.03922060505,0.06200515479,0.03755581006
460.4833679,0.0435414575,0.03131768852,0.05404764414,0.03948772326,0.06273796409,0.03764585406
459.9866943,0.04380472004,0.03131023049,0.05427918956,0.03953617439,0.0630979836,0.03769308329
459.4900818,0.04421525449,0.03140553087,0.05462350696,0.03964200243,0.06369518489,0.03784283251
458.9933777,0.04469721392,0.03173521161,0.05529206246,0.0399848111,0.06430569291,0.03807920218
